Organism	Pathway Name	#Reactions	Evidence
GCF_000014905	PWY-5697	2	EV-COMP-AINF
GCF_000014905	PWY-6163	5	EV-COMP-AINF
GCF_000014905	PWY-6897	5	EV-COMP-AINF
GCF_000014905	ACETATEUTIL-PWY	3	EV-COMP-AINF
GCF_000014905	PWY-6164	2	EV-COMP-AINF
GCF_000014905	HSERMETANA-PWY	4	EV-COMP-AINF
GCF_000014905	PWY-6890	2	EV-COMP-AINF
GCF_000014905	PWY-7248	5	EV-COMP-AINF
GCF_000014905	PROPIONMET-PWY	3	EV-COMP-AINF
GCF_000014905	HOMOSER-THRESYN-PWY	2	EV-COMP-AINF
GCF_000014905	GLNSYN-PWY	1	EV-COMP-AINF
GCF_000014905	NONMEVIPP-PWY	9	EV-COMP-AINF
GCF_000014905	CYSTSYN-PWY	2	EV-COMP-AINF
GCF_000014905	PWY-6262	1	EV-COMP-AINF
GCF_000014905	PWY0-1477	5	EV-COMP-AINF
GCF_000014905	PWY-6012-1	1	EV-COMP-AINF
GCF_000014905	PWY-6895	11	EV-COMP-AINF
GCF_000014905	PWY-7247	3	EV-COMP-AINF
GCF_000014905	PHENYLALANINE-DEG1-PWY	1	EV-COMP-AINF
GCF_000014905	PENTOSE-P-PWY	8	EV-COMP-AINF
GCF_000014905	PWY-6430	3	EV-COMP-AINF
GCF_000014905	METHIONINE-DEG1-PWY	3	EV-COMP-AINF
GCF_000014905	PWY-7344	1	EV-COMP-AINF
GCF_000014905	PWY1ZNC-1	4	EV-COMP-AINF
GCF_000014905	PWY-8136	4	EV-COMP-AINF
GCF_000014905	PWY-3781	4	EV-COMP-AINF
GCF_000014905	PWY-7200	9	EV-COMP-AINF
GCF_000022565	PWY-5697	2	EV-COMP-AINF
GCF_000022565	PHENYLALANINE-DEG1-PWY	1	EV-COMP-AINF
GCF_000022565	PWY-6466	1	EV-COMP-AINF
GCF_000022565	PWY-5041	3	EV-COMP-AINF
GCF_000022565	PWY-5188	6	EV-COMP-AINF
GCF_000022565	ALANINE-SYN2-PWY	1	EV-COMP-AINF
GCF_000022565	PWY-7193	3	EV-COMP-AINF
GCF_000022565	PWY0-1466	2	EV-COMP-AINF
GCF_000022565	PWY0-1353	2	EV-COMP-AINF
GCF_000022565	ARGASEDEG-PWY	3	EV-COMP-AINF
GCF_000022565	PWY-8159	4	EV-COMP-AINF
GCF_000022565	PWY-5667	4	EV-COMP-AINF
GCF_000022565	PWY-2301	2	EV-COMP-AINF
GCF_000022565	RIBOSYN2-PWY	9	EV-COMP-AINF
GCF_000022565	PWY-7197	4	EV-COMP-AINF
GCF_000022565	PWY-7200	9	EV-COMP-AINF
GCF_000022565	PWY0-1182	2	EV-COMP-AINF
GCF_000022565	PWY-7205	2	EV-COMP-AINF
GCF_000022565	FAO-PWY	7	EV-COMP-AINF
GCF_000022565	PWY-6717	2	EV-COMP-AINF
GCF_000022565	DETOX1-PWY	2	EV-COMP-AINF
GCF_000022565	THISYN-PWY	11	EV-COMP-AINF
GCF_000022565	GLUTAMINDEG-PWY	1	EV-COMP-AINF
GCF_000022565	PWY-5084	3	EV-COMP-AINF
GCF_000022565	PWY-2661	3	EV-COMP-AINF
GCF_000022565	PWY0-1313	1	EV-COMP-AINF
GCF_000022565	PYRUVDEHYD-PWY	3	EV-COMP-AINF
GCF_000022565	PWY0-1261	12	EV-COMP-AINF
GCF_000022565	PWY-6268	5	EV-COMP-AINF
GCF_000022565	PWY-7900	8	EV-COMP-AINF
GCF_000022565	PWY-7388	11	EV-COMP-AINF
GCF_000022565	THREONINE-DEG2-PWY	2	EV-COMP-AINF
GCF_000022565	THIOREDOX-PWY	2	EV-COMP-AINF
GCF_000022565	SERSYN-PWY	3	EV-COMP-AINF
GCF_000022565	DETOX1-PWY-1	6	EV-COMP-AINF
GCF_000022565	PWY-8171	3	EV-COMP-AINF
GCF_000022565	PWY-7268	5	EV-COMP-AINF
GCF_000022565	PWY-8072	1	EV-COMP-AINF
GCF_000022565	GLUTAMINEFUM-PWY	1	EV-COMP-AINF
GCF_000022565	PWY-6910	2	EV-COMP-AINF
GCF_000022565	PWY0-1021	1	EV-COMP-AINF
GCF_000022565	P283-PWY	1	EV-COMP-AINF
GCF_000022565	PWY3O-4107	5	EV-COMP-AINF
GCF_000022565	GLNSYN-PWY	1	EV-COMP-AINF
GCF_000022565	PWY0-1587	2	EV-COMP-AINF
GCF_000022565	PWY-7791	6	EV-COMP-AINF
GCF_000022565	PWY-7208	4	EV-COMP-AINF
GCF_000022565	GALACTUROCAT-PWY	5	EV-COMP-AINF
GCF_000022565	PWY-6620	2	EV-COMP-AINF
GCF_000022565	PWY-8138	2	EV-COMP-AINF
GCF_000022565	PWY-8073	6	EV-COMP-AINF
GCF_000022565	FERMENTATION-PWY	16	EV-COMP-AINF
GCF_000022565	PWY-7199	5	EV-COMP-AINF
GCF_000022565	PWY-6891	7	EV-COMP-AINF
GCF_000022565	FASYN-ELONG-PWY	5	EV-COMP-AINF
GCF_000022565	PWY-6961	7	EV-COMP-AINF
GCF_000022565	PWY-7221	4	EV-COMP-AINF
GCF_000022565	PWY-6890	2	EV-COMP-AINF
GCF_000022565	GLUTDEG-PWY	2	EV-COMP-AINF
GCF_000022565	SALVPURINE2-PWY	2	EV-COMP-AINF
GCF_000022565	PANTO-PWY	4	EV-COMP-AINF
GCF_000022565	PWY-6164	2	EV-COMP-AINF
GCF_000022565	PWY-7179	4	EV-COMP-AINF
GCF_000022565	PWY-5437	6	EV-COMP-AINF
GCF_000022565	1CMET2-PWY	9	EV-COMP-AINF
GCF_000022565	PWY-5143	1	EV-COMP-AINF
GCF_000022565	CYSTSYN-PWY	2	EV-COMP-AINF
GCF_000022565	PWY-5941	6	EV-COMP-AINF
GCF_000022565	GLYSYN-THR-PWY	1	EV-COMP-AINF
GCF_000022565	PWY-7219	3	EV-COMP-AINF
GCF_000022565	PWY-7639	2	EV-COMP-AINF
GCF_000022565	PWY-6897	5	EV-COMP-AINF
GCF_000022565	GLYCLEAV-PWY	3	EV-COMP-AINF
GCF_000022565	PWY0-1337	35	EV-COMP-AINF
GCF_000022565	PWY-7181	3	EV-COMP-AINF
GCF_000022565	PWY0-662	1	EV-COMP-AINF
GCF_000022565	UDPNAGSYN-PWY	5	EV-COMP-AINF
GCF_000022565	FUCCAT-PWY	4	EV-COMP-AINF
GCF_000022565	PWY-6543	2	EV-COMP-AINF
GCF_000022565	PWY8J2-1	3	EV-COMP-AINF
GCF_000022565	PWY-6756	1	EV-COMP-AINF
GCF_000022565	TRPSYN-PWY	6	EV-COMP-AINF
GCF_000022565	PWY-5971	31	EV-COMP-AINF
GCF_000022565	PWY-6609	4	EV-COMP-AINF
GCF_000022565	PWY-7250	10	EV-COMP-AINF
GCF_000022565	PWY-6700	4	EV-COMP-AINF
GCF_000022565	COA-PWY	4	EV-COMP-AINF
GCF_000022565	PWY-4381	3	EV-COMP-AINF
GCF_000022565	PWY0-1296	6	EV-COMP-AINF
GCF_000022565	MENAQUINONESYN-PWY	1	EV-COMP-AINF
GCF_000022565	XYLCAT-PWY	2	EV-COMP-AINF
GCF_000022565	SERDEG-PWY	3	EV-COMP-AINF
GCF_000022565	PWY0-501	2	EV-COMP-AINF
GCF_000022565	PWY-7884	4	EV-COMP-AINF
GCF_000022565	PWY0-1312	2	EV-COMP-AINF
GCF_000022565	PWY-8130	3	EV-COMP-AINF
GCF_000022565	PWY-6614	3	EV-COMP-AINF
GCF_000022565	PWY0-1586	12	EV-COMP-AINF
GCF_000022565	PWY1ZNC-1	4	EV-COMP-AINF
GCF_000022565	PWY4FS-8	6	EV-COMP-AINF
GCF_000022565	TRESYN-PWY	2	EV-COMP-AINF
GCF_000022565	PWY-4984	5	EV-COMP-AINF
GCF_000022565	PWY-8088	4	EV-COMP-AINF
GCF_000022565	P121-PWY	2	EV-COMP-AINF
GCF_000022565	PWY-8168	1	EV-COMP-AINF
GCF_000022565	PWY0-1325	2	EV-COMP-AINF
GCF_000022565	PWY-6895	11	EV-COMP-AINF
GCF_000022565	PWY-7892	11	EV-COMP-AINF
GCF_000022565	MANNCAT-PWY	1	EV-COMP-AINF
GCF_000022565	GLYSYN-PWY	1	EV-COMP-AINF
GCF_000022565	PWY-6893	2	EV-COMP-AINF
GCF_000022565	PWY0-1264	4	EV-COMP-AINF
GCF_000022565	PWY-6932	5	EV-COMP-AINF
GCF_000022565	ILEUSYN-PWY	7	EV-COMP-AINF
GCF_000022565	PWY-5695	4	EV-COMP-AINF
GCF_000022565	PWY-5148	1	EV-COMP-AINF
GCF_000022565	PWY0-1301	1	EV-COMP-AINF
GCF_000022565	PWY-7344	1	EV-COMP-AINF
GCF_000022565	PWY0-1334	2	EV-COMP-AINF
GCF_000022565	LIPASYN-PWY	5	EV-COMP-AINF
GCF_000022565	PWY66-21	3	EV-COMP-AINF
GCF_000022565	PWY-1001	1	EV-COMP-AINF
GCF_000022565	PWY0-1479	10	EV-COMP-AINF
GCF_000022565	PWY-6683	3	EV-COMP-AINF
GCF_000022565	PWY0-1597	3	EV-COMP-AINF
GCF_000022565	ANAGLYCOLYSIS-PWY	11	EV-COMP-AINF
GCF_000022565	GLYCINE-SYN2-PWY	3	EV-COMP-AINF
GCF_000022565	PWY-4261	3	EV-COMP-AINF
GCF_000022565	GLUCONSUPER-PWY	1	EV-COMP-AINF
GCF_000022565	PWY-5296	5	EV-COMP-AINF
GCF_000022565	PWY-5104	6	EV-COMP-AINF
GCF_000022565	NONMEVIPP-PWY	9	EV-COMP-AINF
GCF_000022565	PWY0-1336	2	EV-COMP-AINF
GCF_000022565	PWY-5340	2	EV-COMP-AINF
GCF_000022565	GLYCOGENSYNTH-PWY	4	EV-COMP-AINF
GCF_000022565	DTDPRHAMSYN-PWY	4	EV-COMP-AINF
GCF_000022565	PWY-6123	6	EV-COMP-AINF
GCF_000022565	NONOXIPENT-PWY	5	EV-COMP-AINF
GCF_000022565	PWY-6892	7	EV-COMP-AINF
GCF_000022565	P641-PWY	2	EV-COMP-AINF
GCF_000022565	TYRSYN	3	EV-COMP-AINF
GCF_000022565	PWY-7224	6	EV-COMP-AINF
GCF_000022565	ACETATEUTIL-PWY	3	EV-COMP-AINF
GCF_000022565	HOMOSERSYN-PWY	3	EV-COMP-AINF
GCF_000022565	ASPARAGINESYN-PWY	1	EV-COMP-AINF
GCF_000022565	GLUTSYN-PWY	1	EV-COMP-AINF
GCF_000022565	PWY0-1335	2	EV-COMP-AINF
GCF_000022565	HISTSYN-PWY	10	EV-COMP-AINF
GCF_000022565	PWY-6703	4	EV-COMP-AINF
GCF_000022565	VALSYN-PWY	4	EV-COMP-AINF
GCF_000022565	PWY-7183	1	EV-COMP-AINF
GCF_000022565	PWY-5921	4	EV-COMP-AINF
GCF_000022565	GLUCONEO-PWY	13	EV-COMP-AINF
GCF_000022565	PWY-5964	1	EV-COMP-AINF
GCF_000022565	PWY-5485	5	EV-COMP-AINF
GCF_000022565	PWY-7227	2	EV-COMP-AINF
GCF_000022565	PWY-7622	2	EV-COMP-AINF
GCF_000022565	PPGPPMET-PWY	6	EV-COMP-AINF
GCF_000022565	PWY-6894	2	EV-COMP-AINF
GCF_000022565	PWY-6901	18	EV-COMP-AINF
GCF_000022565	PWY-6823	6	EV-COMP-AINF
GCF_000022565	HOMOSER-THRESYN-PWY	2	EV-COMP-AINF
GCF_000022565	PWY-7229	5	EV-COMP-AINF
GCF_000022565	PWY-7247	3	EV-COMP-AINF
GCF_000022565	PWY-6599	2	EV-COMP-AINF
GCF_000022565	PWY-7226	2	EV-COMP-AINF
GCF_000022565	PWY-8164	4	EV-COMP-AINF
GCF_000022565	PWY0-1329	2	EV-COMP-AINF
GCF_000022565	PWY0-1299	1	EV-COMP-AINF
GCF_000022565	OXIDATIVEPENT-PWY	3	EV-COMP-AINF
GCF_000022565	PWY-7248	5	EV-COMP-AINF
GCF_000022565	PWY0-1576	2	EV-COMP-AINF
GCF_000022565	PWY-2161	5	EV-COMP-AINF
GCF_000022565	BRANCHED-CHAIN-AA-SYN-PWY	17	EV-COMP-AINF
GCF_000022565	PWY-6517	3	EV-COMP-AINF
GCF_000022565	PWY-5785	2	EV-COMP-AINF
GCF_000022565	PWY-1722	3	EV-COMP-AINF
GCF_000022565	PWY0-1567	2	EV-COMP-AINF
GCF_000022565	ARGSYNBSUB-PWY	9	EV-COMP-AINF
GCF_000022565	PWY-7228	6	EV-COMP-AINF
GCF_000022565	PWY-7663	4	EV-COMP-AINF
GCF_000022565	PYRIDNUCSYN-PWY	6	EV-COMP-AINF
GCF_000022565	GLUTSYNIII-PWY	1	EV-COMP-AINF
GCF_000022565	PWY-6317	5	EV-COMP-AINF
GCF_000022565	PWY-8165	2	EV-COMP-AINF
GCF_000022565	ARABCAT-PWY	3	EV-COMP-AINF
GCF_000022565	NAGLIPASYN-PWY	6	EV-COMP-AINF
GCF_000022565	PWY-1881	1	EV-COMP-AINF
GCF_000022565	PENTOSE-P-PWY	8	EV-COMP-AINF
GCF_000022565	PWY0-1568	2	EV-COMP-AINF
GCF_000022565	TCA	10	EV-COMP-AINF
GCF_000022565	PWY-6613	2	EV-COMP-AINF
GCF_000022565	PWY1-2	1	EV-COMP-AINF
GCF_000022565	PWY-7176	3	EV-COMP-AINF
GCF_000022565	PWY-7184	9	EV-COMP-AINF
GCF_000022565	PWY-6121	5	EV-COMP-AINF
GCF_000022565	PWY-5989	6	EV-COMP-AINF
GCF_000022565	TRNA-CHARGING-PWY	21	EV-COMP-AINF
GCF_000022565	PWY-5669	2	EV-COMP-AINF
GCF_000022565	GLUAMCAT-PWY	2	EV-COMP-AINF
GCF_000022565	PWY-7928	8	EV-COMP-AINF
GCF_000022565	METHIONINE-DEG1-PWY	3	EV-COMP-AINF
GCF_000022565	PWY-5194	4	EV-COMP-AINF
GCF_000022565	ASPARAGINE-BIOSYNTHESIS	1	EV-COMP-AINF
GCF_000022565	CITRULLINE-DEG-PWY	3	EV-COMP-AINF
GCF_000022565	ARO-PWY	7	EV-COMP-AINF
GCF_000022565	PEPTIDOGLYCANSYN-PWY	10	EV-COMP-AINF
GCF_000022565	DAPLYSINESYN-PWY	9	EV-COMP-AINF
GCF_000022565	AMMASSIM-PWY	2	EV-COMP-AINF
GCF_000022565	PWY-6387	8	EV-COMP-AINF
GCF_000022565	SER-GLYSYN-PWY	4	EV-COMP-AINF
GCF_000022565	PWY-6163	5	EV-COMP-AINF
GCF_000022565	PWY-7206	3	EV-COMP-AINF
GCF_000022565	PWY-8148	1	EV-COMP-AINF
GCF_000022565	LEUSYN-PWY	6	EV-COMP-AINF
GCF_000022565	PWY-2622	1	EV-COMP-AINF
GCF_000022565	PWY-4621	2	EV-COMP-AINF
GCF_000022565	PROPIONMET-PWY	3	EV-COMP-AINF
GCF_000178955	PWY0-501	2	EV-COMP-AINF
GCF_000178955	PWY-7179	4	EV-COMP-AINF
GCF_000178955	PWY-8159	4	EV-COMP-AINF
GCF_000178955	PWY-6164	2	EV-COMP-AINF
GCF_000178955	PWY-6609	4	EV-COMP-AINF
GCF_000178955	PWY1ZNC-1	4	EV-COMP-AINF
GCF_000178955	GLUAMCAT-PWY	2	EV-COMP-AINF
GCF_000178955	PENTOSE-P-PWY	8	EV-COMP-AINF
GCF_000178955	PWY-6717	2	EV-COMP-AINF
GCF_000178955	PWY-1001	1	EV-COMP-AINF
GCF_000178955	TCA	10	EV-COMP-AINF
GCF_000178955	FAO-PWY	7	EV-COMP-AINF
GCF_000178955	HOMOSER-THRESYN-PWY	2	EV-COMP-AINF
GCF_000178955	MENAQUINONESYN-PWY	1	EV-COMP-AINF
GCF_000178955	CYSTSYN-PWY	2	EV-COMP-AINF
GCF_000178955	PWY-8136	4	EV-COMP-AINF
GCF_000178955	PWY-6317	5	EV-COMP-AINF
GCF_000178955	PWY-7227	2	EV-COMP-AINF
GCF_000178955	PWY-6938-1	4	EV-COMP-AINF
GCF_000178955	PROSYN-PWY	4	EV-COMP-AINF
GCF_000178955	GLYSYN-THR-PWY	1	EV-COMP-AINF
GCF_000178955	UDPNAGSYN-PWY	5	EV-COMP-AINF
GCF_000178955	PWY-7970	3	EV-COMP-AINF
GCF_000178955	RIBOSYN2-PWY	9	EV-COMP-AINF
GCF_000178955	PWY-8004	9	EV-COMP-AINF
GCF_000178955	ARABCAT-PWY	3	EV-COMP-AINF
GCF_000178955	GLYCOGENSYNTH-PWY	4	EV-COMP-AINF
GCF_000178955	PWY0-1324	3	EV-COMP-AINF
GCF_000178955	PWY-7219	3	EV-COMP-AINF
GCF_000178955	NONOXIPENT-PWY	5	EV-COMP-AINF
GCF_000178955	PWY-4261	3	EV-COMP-AINF
GCF_000178955	PWY-7242	4	EV-COMP-AINF
GCF_000178955	ASPARAGINESYN-PWY	1	EV-COMP-AINF
GCF_000178955	TRNA-CHARGING-PWY	21	EV-COMP-AINF
GCF_000178955	METHIONINE-DEG1-PWY	3	EV-COMP-AINF
GCF_000178955	PWY-1881	1	EV-COMP-AINF
GCF_000178955	PWY-2301	2	EV-COMP-AINF
GCF_000178955	HOMOSERSYN-PWY	3	EV-COMP-AINF
GCF_000178955	PWY-7250	10	EV-COMP-AINF
GCF_000178955	PWY-5523	3	EV-COMP-AINF
GCF_000178955	PWY-6932	5	EV-COMP-AINF
GCF_000178955	PWY-5667	4	EV-COMP-AINF
GCF_000178955	CITRULLINE-DEG-PWY	3	EV-COMP-AINF
GCF_000178955	PWY-8164	4	EV-COMP-AINF
GCF_000178955	PWY-8088	4	EV-COMP-AINF
GCF_000178955	THREONINE-DEG2-PWY	2	EV-COMP-AINF
GCF_000178955	PWY-5509	3	EV-COMP-AINF
GCF_000178955	GLUCUROCAT-PWY	7	EV-COMP-AINF
GCF_000178955	PWY-8138	2	EV-COMP-AINF
GCF_000178955	PWY-5839	2	EV-COMP-AINF
GCF_000178955	PWY0-1477	5	EV-COMP-AINF
GCF_000178955	PWY-5941	6	EV-COMP-AINF
GCF_000178955	PWY0-1334	2	EV-COMP-AINF
GCF_000178955	FASYN-ELONG-PWY	5	EV-COMP-AINF
GCF_000178955	PWY-7206	3	EV-COMP-AINF
GCF_000178955	PWY-7900	8	EV-COMP-AINF
GCF_000178955	PWY-7184	9	EV-COMP-AINF
GCF_000178955	PWY-7197	4	EV-COMP-AINF
GCF_000178955	ARGSPECAT-PWY	2	EV-COMP-AINF
GCF_000178955	PWY-4984	5	EV-COMP-AINF
GCF_000178955	PWY-7545	2	EV-COMP-AINF
GCF_000178955	PWY-6121	5	EV-COMP-AINF
GCF_000178955	PWY-7183	1	EV-COMP-AINF
GCF_000178955	PWY-7663	4	EV-COMP-AINF
GCF_000178955	ALANINE-SYN2-PWY	1	EV-COMP-AINF
GCF_000178955	GLYSYN-PWY	1	EV-COMP-AINF
GCF_000178955	PWY-6348	1	EV-COMP-AINF
GCF_000178955	PWY-5921	4	EV-COMP-AINF
GCF_000178955	DETOX1-PWY	2	EV-COMP-AINF
GCF_000178955	HISTSYN-PWY	10	EV-COMP-AINF
GCF_000178955	PWY-1042	10	EV-COMP-AINF
GCF_000178955	PWY-6543	2	EV-COMP-AINF
GCF_000178955	PWY-7176	3	EV-COMP-AINF
GCF_000178955	PWY-7344	1	EV-COMP-AINF
GCF_000178955	PYRIDNUCSAL-PWY	7	EV-COMP-AINF
GCF_000178955	PWY-7181	3	EV-COMP-AINF
GCF_000178955	GLUCONSUPER-PWY	1	EV-COMP-AINF
GCF_000178955	PWY-7377	15	EV-COMP-AINF
GCF_000178955	PWY-6891	7	EV-COMP-AINF
GCF_000178955	PWY0-1264	4	EV-COMP-AINF
GCF_000178955	DETOX1-PWY-1	6	EV-COMP-AINF
GCF_000178955	PWY0-1353	2	EV-COMP-AINF
GCF_000178955	PWY0-1313	1	EV-COMP-AINF
GCF_000178955	PWY-7200	9	EV-COMP-AINF
GCF_000178955	PWY-5194	4	EV-COMP-AINF
GCF_000178955	VALSYN-PWY	4	EV-COMP-AINF
GCF_000178955	PWY-5697	2	EV-COMP-AINF
GCF_000178955	PWY-6556	2	EV-COMP-AINF
GCF_000178955	PWY-7928	8	EV-COMP-AINF
GCF_000178955	THIOREDOX-PWY	2	EV-COMP-AINF
GCF_000178955	PWY-6466	1	EV-COMP-AINF
GCF_000178955	DTDPRHAMSYN-PWY	4	EV-COMP-AINF
GCF_000178955	PWY-6894	2	EV-COMP-AINF
GCF_000178955	PWY-6910	2	EV-COMP-AINF
GCF_000178955	ILEUSYN-PWY	7	EV-COMP-AINF
GCF_000178955	PWY-5939	2	EV-COMP-AINF
GCF_000178955	PWY-2161	5	EV-COMP-AINF
GCF_000178955	PWY-8073	6	EV-COMP-AINF
GCF_000178955	PWY-7246	3	EV-COMP-AINF
GCF_000178955	PWY-7388	11	EV-COMP-AINF
GCF_000178955	PWY-5437	6	EV-COMP-AINF
GCF_000178955	PWY0-662	1	EV-COMP-AINF
GCF_000178955	COA-PWY	4	EV-COMP-AINF
GCF_000178955	PWY0-1021	1	EV-COMP-AINF
GCF_000178955	PWY0-1587	2	EV-COMP-AINF
GCF_000178955	PWY0-1544	2	EV-COMP-AINF
GCF_000178955	PWY-5148	1	EV-COMP-AINF
GCF_000178955	PWY-6895	11	EV-COMP-AINF
GCF_000178955	PWY1-2	1	EV-COMP-AINF
GCF_000178955	PANTOSYN-PWY	9	EV-COMP-AINF
GCF_000178955	ASPARAGINE-BIOSYNTHESIS	1	EV-COMP-AINF
GCF_000178955	P641-PWY	2	EV-COMP-AINF
GCF_000178955	PWY0-1586	12	EV-COMP-AINF
GCF_000178955	SALVPURINE2-PWY	2	EV-COMP-AINF
GCF_000178955	PWY0-1182	2	EV-COMP-AINF
GCF_000178955	PWY-6756	1	EV-COMP-AINF
GCF_000178955	PWY-7229	5	EV-COMP-AINF
GCF_000178955	PWY-7909	4	EV-COMP-AINF
GCF_000178955	PWY-8072	1	EV-COMP-AINF
GCF_000178955	PWY-5844	1	EV-COMP-AINF
GCF_000178955	PWY-7247	3	EV-COMP-AINF
GCF_000178955	PWY0-1479	10	EV-COMP-AINF
GCF_000178955	PWY3O-440	3	EV-COMP-AINF
GCF_000178955	PWY-6890	2	EV-COMP-AINF
GCF_000178955	CYANCAT-PWY	3	EV-COMP-AINF
GCF_000178955	PWY0-42	5	EV-COMP-AINF
GCF_000178955	PWY0-1296	6	EV-COMP-AINF
GCF_000178955	PWY-7965	3	EV-COMP-AINF
GCF_000178955	PWY-5296	5	EV-COMP-AINF
GCF_000178955	PWY-6614	3	EV-COMP-AINF
GCF_000178955	PWY-8130	3	EV-COMP-AINF
GCF_000178955	THISYN-PWY	11	EV-COMP-AINF
GCF_000178955	PWY-7221	4	EV-COMP-AINF
GCF_000178955	PWY0-1261	12	EV-COMP-AINF
GCF_000178955	ANAGLYCOLYSIS-PWY	11	EV-COMP-AINF
GCF_000178955	PWY-8171	3	EV-COMP-AINF
GCF_000178955	PWY-5084	3	EV-COMP-AINF
GCF_000178955	NAGLIPASYN-PWY	6	EV-COMP-AINF
GCF_000178955	PYRUVDEHYD-PWY	3	EV-COMP-AINF
GCF_000178955	PWY0-1337	35	EV-COMP-AINF
GCF_000178955	PWY-5703	3	EV-COMP-AINF
GCF_000178955	PWY-7376	13	EV-COMP-AINF
GCF_000178955	PWY0-381	5	EV-COMP-AINF
GCF_000178955	PWY-5849	1	EV-COMP-AINF
GCF_000178955	PWY-6387	8	EV-COMP-AINF
GCF_000178955	PWY-7208	4	EV-COMP-AINF
GCF_000178955	PWY0-1466	2	EV-COMP-AINF
GCF_000178955	PWY-7892	11	EV-COMP-AINF
GCF_000178955	PWY-7228	6	EV-COMP-AINF
GCF_000178955	PWY-7205	2	EV-COMP-AINF
GCF_000178955	PWY-6897	5	EV-COMP-AINF
GCF_000178955	PWY-6703	4	EV-COMP-AINF
GCF_000178955	PWY-5971	31	EV-COMP-AINF
GCF_000178955	PWY-4381	3	EV-COMP-AINF
GCF_000178955	PWY-7964	3	EV-COMP-AINF
GCF_000178955	PWY-8148	1	EV-COMP-AINF
GCF_000178955	DAPLYSINESYN-PWY	9	EV-COMP-AINF
GCF_000178955	PWY0-1325	2	EV-COMP-AINF
GCF_000178955	PWY-6599	2	EV-COMP-AINF
GCF_000178955	ARGSYN-PWY	9	EV-COMP-AINF
GCF_000178955	ARGSYNBSUB-PWY	9	EV-COMP-AINF
GCF_000178955	PWY4FS-8	6	EV-COMP-AINF
GCF_000178955	ENTNER-DOUDOROFF-PWY	2	EV-COMP-AINF
GCF_000178955	PWY-8165	2	EV-COMP-AINF
GCF_000178955	PWY-6268	5	EV-COMP-AINF
GCF_000178955	GLUTAMINDEG-PWY	1	EV-COMP-AINF
GCF_000178955	PWY-6823	6	EV-COMP-AINF
GCF_000178955	PWY-6430	3	EV-COMP-AINF
GCF_000178955	GLCMANNANAUT-PWY	5	EV-COMP-AINF
GCF_000178955	PWY-6613	2	EV-COMP-AINF
GCF_000178955	PWY-5155	1	EV-COMP-AINF
GCF_000178955	OXIDATIVEPENT-PWY	3	EV-COMP-AINF
GCF_000178955	PWY0-1568	2	EV-COMP-AINF
GCF_000178955	TRPSYN-PWY	6	EV-COMP-AINF
GCF_000178955	PWY0-1335	2	EV-COMP-AINF
GCF_000178955	PWY-7544	2	EV-COMP-AINF
GCF_000178955	PWY8J2-1	3	EV-COMP-AINF
GCF_000178955	GLUCONEO-PWY	13	EV-COMP-AINF
GCF_000178955	PWY-6892	7	EV-COMP-AINF
GCF_000178955	PWY-7971	5	EV-COMP-AINF
GCF_000178955	XYLCAT-PWY	2	EV-COMP-AINF
GCF_000178955	PWY0-1301	1	EV-COMP-AINF
GCF_000178955	PWY-4621	2	EV-COMP-AINF
GCF_000178955	PHENYLALANINE-DEG1-PWY	1	EV-COMP-AINF
GCF_000178955	PWY-2661	3	EV-COMP-AINF
GCF_000178955	PWY-6420	7	EV-COMP-AINF
GCF_000178955	LIPASYN-PWY	5	EV-COMP-AINF
GCF_000178955	HISDEG-PWY	4	EV-COMP-AINF
GCF_000178955	PWY-7968	3	EV-COMP-AINF
GCF_000178955	BRANCHED-CHAIN-AA-SYN-PWY	17	EV-COMP-AINF
GCF_000178955	PWY-6893	2	EV-COMP-AINF
GCF_000178955	LEUSYN-PWY	6	EV-COMP-AINF
GCF_000178955	ARO-PWY	7	EV-COMP-AINF
GCF_000178955	P121-PWY	2	EV-COMP-AINF
GCF_000178955	1CMET2-PWY	9	EV-COMP-AINF
GCF_000178955	PWY-6901	18	EV-COMP-AINF
GCF_000178955	PWY-6961	7	EV-COMP-AINF
GCF_000178955	PWY-7226	2	EV-COMP-AINF
GCF_000178955	PWY-6012-1	1	EV-COMP-AINF
GCF_000178955	PEPTIDOGLYCANSYN-PWY	10	EV-COMP-AINF
GCF_000178955	PWY-7343	2	EV-COMP-AINF
GCF_000178955	PWY0-1597	3	EV-COMP-AINF
GCF_000178955	PWY-5364	2	EV-COMP-AINF
GCF_000178955	GLNSYN-PWY	1	EV-COMP-AINF
GCF_000178955	GLYCLEAV-PWY	3	EV-COMP-AINF
GCF_000178955	PYRIDNUCSYN-PWY	6	EV-COMP-AINF
GCF_000178955	PPGPPMET-PWY	6	EV-COMP-AINF
GCF_000178955	PWY-7639	2	EV-COMP-AINF
GCF_000178955	PWY-5964	1	EV-COMP-AINF
GCF_000178955	GLYCINE-SYN2-PWY	3	EV-COMP-AINF
GCF_000178955	PANTO-PWY	4	EV-COMP-AINF
GCF_000178955	PWY-5669	2	EV-COMP-AINF
GCF_000178955	PWY-7884	4	EV-COMP-AINF
GCF_000178955	PWY-6683	3	EV-COMP-AINF
GCF_000178955	PWY-8168	1	EV-COMP-AINF
GCF_000178955	PWY-6620	2	EV-COMP-AINF
GCF_000178955	PWY-7196	11	EV-COMP-AINF
